100
56,69,223
18,151,91
214,202,169
112,218,81
122,4,61
236,57,67
23,164,171
47,154,30
102,102,249
110,114,231
250,79,200
37,180,67
170,254,236
100,13,96
120,193,105
179,89,54
10,21,178
254,41,24
66,239,4
50,84,148
67,248,79
0,152,195
160,165,173
200,171,148
35,2,73
16,156,210
118,70,215
100,112,137
156,109,31
53,153,95
9,147,11
197,18,223
142,34,42
153,173,149
79,43,178
106,124,140
210,243,85
8,187,11
56,204,6
214,196,25
160,249,247
83,229,158
56,79,83
28,18,227
18,56,148
101,146,2
198,183,80
104,121,69
96,133,191
158,216,123
143,112,80
244,32,156
140,204,18
56,201,167
201,138,166
90,185,182
142,168,62
185,236,162
241,171,110
9,77,30
20,51,38
253,250,156
216,118,224
76,223,82
29,146,221
104,6,18
37,64,163
190,38,176
122,57,46
128,242,168
134,235,29
123,167,165
137,122,114
200,68,199
218,54,125
31,96,196
220,182,241
38,61,151
115,28,113
54,177,6
75,55,48
54,4,114
80,179,109
83,102,15
247,172,70
88,34,145
124,23,154
91,65,8
222,197,135
106,182,246
164,81,250
158,233,118
138,143,238
41,235,246
203,98,19
5,237,70
11,228,87
207,216,187
116,46,23
178,33,191
212,38,234
110,111,249
37,220,163
110,223,196
54,174,82
48,211,72
85,51,161
72,1,125
138,33,214
165,91,116
171,203,150
198,26,38
212,138,116
185,201,114
159,45,248
12,179,223
238,169,95
60,28,51
69,17,81
82,40,207
27,134,46
217,81,3
74,217,129
204,159,57
150,91,71
36,44,61
59,4,143
80,243,253
226,195,135
32,122,112
100,41,65
165,106,139
120,93,172
44,10,52
165,58,229
82,96,104
166,127,62
57,241,2
235,244,14
192,125,1
191,237,110
227,212,217
7,140,191
39,6,179
116,187,123
130,96,211
250,236,24
172,134,52
189,173,152
20,19,109
18,14,166
196,182,62
3,233,12
112,130,249
75,86,112
141,40,93
184,185,87
88,14,12
83,157,126
93,128,14
246,169,11
142,174,45
244,45,7
13,105,108
71,44,61
79,172,69
81,253,194
36,85,116
86,196,127
168,146,90
61,197,78
202,10,246
79,155,225
139,88,190
12,120,21
125,190,212
199,167,92
38,63,75
14,71,96
124,164,50
147,252,213
193,23,11
212,168,104
2,93,52
239,197,18
196,37,154
92,13,134
91,12,112
47,117,3
60,30,238
115,109,0
202,108,54
101,50,101
85,168,139
219,50,127
59,149,234
75,236,186
195,211,8
226,249,10
95,242,158
180,142,19
194,230,12
127,36,17
151,212,95
146,57,121
177,5,152
191,73,185
102,218,236
226,188,94
193,213,28
229,197,112
18,8,118
68,0,137
103,150,222
229,142,180
106,191,179
115,89,200
159,118,184
165,32,225
217,249,126
230,122,226
128,226,60
239,61,221
161,42,14
47,53,150
218,68,86
197,122,44
51,39,84
150,182,127
146,34,163
134,121,200
193,175,152
42,77,224
226,166,167
162,196,98
65,113,142
183,101,37
47,70,63
196,136,122
65,238,151
128,143,196
154,213,48
50,1,129
250,102,228
165,240,58
75,142,75
186,143,218
111,124,133
175,118,4
170,202,184
83,206,20
131,97,47
176,171,185
78,250,43
6,178,40
215,147,26
140,163,234
9,112,202
218,76,11
141,214,72
119,76,128
223,11,218
198,119,0
194,8,172
149,25,245
30,74,219
69,10,111
180,173,189
196,2,15
111,24,106
53,94,163
141,153,111
82,244,38
254,26,38
110,110,214
31,161,218
162,11,37
133,88,204
178,33,243
250,225,159
152,240,32
212,33,168
194,80,231
36,227,63
134,203,150
238,80,74
73,106,104
86,217,92
124,13,171
159,129,227
74,149,226
209,152,104
190,233,123
178,14,128
229,38,31
87,139,176
65,163,166
114,37,37
103,65,190
206,204,149
74,188,239
247,120,115
180,182,144
48,17,225
112,48,197
201,129,150
8,179,21
3,7,25
48,91,56
153,73,65
8,68,131
193,237,109
252,184,148
7,44,121
174,54,178
66,24,48
96,24,104
144,23,237
155,160,249
5,77,3
218,128,25
27,230,152
242,42,141
239,147,85
107,212,93
187,207,125
28,180,120
226,9,92
213,110,20
116,84,29
199,236,204
231,209,110
99,51,216
14,31,137
172,34,155
142,134,142
20,153,172
156,55,102
14,119,248
148,122,189
241,28,212
209,172,66
99,161,85
107,246,82
187,80,97
152,71,186
237,237,24
22,205,82
152,74,231
79,110,225
240,5,178
86,245,139
128,35,29
41,88,91
152,36,103
195,41,159
188,15,123
111,213,180
148,81,40
126,82,230
31,30,112
35,114,222
137,219,17
193,30,40
247,16,22
224,191,156
22,202,235
104,230,43
194,29,1
192,240,22
79,135,115
59,35,184
198,242,9
112,37,97
215,85,245
196,105,246
135,5,56
43,12,24
20,46,153
9,12,106
252,4,105
38,130,145
97,22,211
174,209,25
244,224,46
131,192,185
94,232,41
2,45,86
186,165,166
152,149,231
138,40,133
200,82,224
170,178,50
0,147,241
201,165,22
56,247,176
189,163,212
85,113,41
173,115,21
237,21,4
234,164,23
8,160,115
134,19,106
103,251,41
66,67,159
245,96,30
109,196,162
110,49,91
67,30,250
145,19,34
229,5,180
81,165,13
238,131,223
237,155,199
182,164,85
11,28,185
41,210,185
15,139,244
16,28,220
145,186,232
170,119,169
230,213,13
186,82,141
217,213,68
227,115,109
7,141,182
116,84,38
19,244,127
179,105,150
47,226,234
198,143,212
249,35,192
232,73,116
68,6,145
2,91,26
137,48,131
63,220,48
76,6,237
76,48,151
2,4,236
130,56,31
205,168,166
29,118,120
219,180,159
252,186,79
244,227,143
86,16,75
47,117,87
40,122,121
157,109,253
99,92,42
189,171,187
144,207,232
195,206,5
235,190,18
108,197,22
58,36,37
86,165,246
75,171,46
9,90,39
227,170,120
14,13,162
145,117,118
203,15,6
237,111,149
88,66,80
46,96,27
72,152,108
200,30,106
96,5,190
69,57,5
135,65,233
41,147,58
84,197,64
45,207,97
121,159,169
16,202,246
171,161,253
46,169,147
249,125,167
14,183,19
171,245,21
102,130,254
221,165,225
31,86,240
78,232,239
30,178,213
233,246,136
107,82,247
27,12,200
114,123,1
227,170,205
130,213,168
219,226,29
213,121,200
166,38,193
189,243,78
182,67,27
80,43,227
7,73,98
213,90,15
28,241,200
246,67,27
170,202,185
232,126,218
84,127,130
20,80,135
118,10,57
107,205,84
27,83,158
209,94,195
173,80,116
65,207,166
79,142,204
252,164,40
27,35,19
196,76,42
207,195,133
81,3,12
145,223,211
56,111,242
123,165,238
114,104,216
224,102,89
144,89,205
104,202,101
26,171,98
184,18,180
238,234,170
178,105,162
35,253,13
242,199,84
47,166,253
91,179,103
73,141,237
170,217,212
126,238,122
109,131,133
239,119,50
160,79,190
106,11,161
108,45,253
254,253,182
56,177,26
186,115,117
46,209,120
220,100,142
174,138,43
75,131,53
239,150,40
66,140,233
154,102,25
235,246,1
45,232,20
171,25,30
231,55,166
153,176,52
20,93,8
198,4,138
202,17,154
165,167,105
63,132,0
5,116,23
143,38,70
11,74,97
24,19,7
187,127,119
241,182,193
197,168,148
204,30,145
228,90,169
82,110,160
47,182,138
239,7,182
89,169,107
248,210,138
36,20,227
8,149,209
160,215,177
49,72,238
166,28,235
179,87,117
173,62,110
157,236,122
37,134,161
130,204,217
47,50,215
34,137,68
53,41,18
134,85,245
113,202,130
96,220,83
38,194,160
47,81,102
98,17,85
153,229,1
171,187,236
125,230,97
219,193,213
78,225,150
224,43,168
32,245,166
142,150,23
32,205,166
237,170,171
68,172,26
126,134,239
165,87,241
1,65,246
128,116,115
35,109,127
113,230,70
242,101,224
96,0,125
161,186,81
33,18,197
19,70,49
13,191,107
146,4,101
237,253,13
14,157,33
35,84,32
162,131,88
25,112,1
142,209,100
22,49,234
16,173,35
160,230,119
251,88,81
104,187,120
63,134,173
60,42,162
238,152,3
219,124,178
192,247,183
144,141,95
169,232,105
133,66,47
37,197,92
156,8,55
54,98,167
12,248,225
112,14,76
99,145,177
250,47,240
176,210,159
250,152,139
33,48,96
152,34,37
113,208,0
132,164,228
29,194,150
150,101,144
140,108,95
245,171,188
79,224,248
69,23,144
215,220,41
145,170,43
143,160,63
57,44,145
104,97,57
73,126,178
57,73,246
21,50,16
167,169,179
235,227,197
221,84,232
252,196,202
55,197,101
18,74,83
41,44,183
198,109,201
8,140,165
241,126,62
187,137,215
54,131,37
187,99,40
76,143,17
151,106,46
163,18,68
111,77,126
190,77,207
98,104,207
235,109,226
50,70,147
152,27,29
136,47,49
100,55,250
74,26,39
106,26,207
57,96,175
27,129,246
153,40,113
58,230,249
197,181,231
170,251,171
182,210,183
100,202,28
76,40,225
152,85,137
22,112,119
189,163,188
13,78,72
21,47,79
165,251,24
98,127,194
47,179,169
87,52,208
170,206,254
76,22,44
215,99,244
82,156,170
37,69,37
220,88,9
104,206,219
67,163,141
197,51,237
241,93,14
54,121,95
10,15,60
135,144,40
174,254,181
185,147,143
91,197,18
233,241,146
128,42,20
168,14,140
54,60,25
245,234,209
5,242,26
64,253,203
211,169,228
195,180,212
14,254,15
20,199,239
153,20,0
35,208,183
112,192,134
29,30,203
130,54,8
132,39,190
110,63,168
194,124,239
140,66,21
248,139,131
187,72,104
61,239,175
132,128,83
47,43,253
173,227,110
78,102,242
233,95,37
79,10,29
223,231,249
68,27,29
134,100,12
171,31,103
169,173,215
229,45,172
24,234,207
66,125,18
64,76,22
184,121,69
135,88,13
21,244,65
133,198,176
99,161,45
69,202,232
111,28,42
241,206,8
166,130,123
214,0,226
70,193,161
236,96,234
8,77,134
145,230,82
165,170,245
213,142,197
193,179,44
183,144,145
232,246,208
181,13,85
25,162,6
100,141,145
40,32,86
114,99,152
206,6,122
49,230,178
141,103,55
212,95,0
195,240,28
32,175,9
194,36,106
92,229,0
123,36,72
45,41,220
54,43,116
146,147,211
169,38,47
160,88,76
30,37,71
112,253,99
124,119,227
135,59,239
187,204,9
25,167,219
142,93,4
164,107,31
91,196,226
226,36,213
123,81,250
73,13,244
115,55,85
213,98,102
62,247,173
189,230,198
52,243,18
28,186,1
71,223,216
39,197,23
248,235,7
99,6,161
140,106,76
116,133,89
89,68,200
184,40,89
44,192,251
218,121,119
254,249,47
90,28,179
103,100,79
133,160,95
132,61,230
76,123,190
155,137,207
128,91,128
106,202,126
185,142,143
1,198,190
29,174,168
68,83,113
118,62,202
81,53,184
221,5,5
86,207,161
252,163,216
192,56,107
146,64,92
12,221,111
161,249,195
37,91,203
228,61,187
37,218,70
247,28,218
15,29,97
82,195,108
244,219,254
68,239,131
170,125,91
188,229,100
25,23,62
166,79,162
182,160,4
202,211,4
4,55,137
234,161,2
103,105,134
14,144,148
61,67,186
99,45,212
233,112,248
135,165,73
200,227,22
209,31,245
53,141,47
121,249,245
218,218,176
27,142,239
27,164,181
196,138,135
54,177,114
228,143,106
218,148,208
115,168,201
172,220,94
136,77,192
110,13,180
233,179,215
97,208,60
74,185,40
227,218,22
37,41,109
129,128,140
185,195,8
50,7,93
219,97,152
52,164,220
111,233,189
116,160,162
238,163,25
137,104,22
235,193,112
15,36,132
61,212,44
102,64,141
204,5,231
228,110,138
143,211,128
31,25,147
61,177,51
84,44,85
109,139,236
140,147,111
28,10,63
232,140,6
9,150,97
30,167,84
31,90,92
227,68,79
116,236,155
211,67,186
85,110,153
82,204,21
73,134,9
66,154,155
145,227,105
31,109,241
37,14,43
167,106,248
210,16,57
22,114,246
98,134,34
82,60,125
253,230,141
3,75,39
76,56,228
2,120,140
66,194,244
97,128,170
130,237,167
72,133,196
145,19,47
203,27,249
181,199,249
39,140,145
147,38,20
201,4,56
19,231,54
96,59,204
243,100,167
92,222,187
149,231,46
197,192,99
35,182,214
134,9,2
211,117,233
2,235,206
211,88,13
25,39,5
242,238,223
81,123,160
250,17,218
28,178,221
168,177,229
151,250,117
224,174,190
7,195,223
78,196,151
13,201,103
96,224,127
185,207,125
123,43,131
144,140,119
224,77,125
60,54,146
128,228,230
150,105,148
191,94,182
187,85,180
239,228,129
87,36,63
111,85,194
82,126,72
80,168,216
196,100,208
23,154,183
72,40,247
212,108,15
143,130,241
113,232,97
35,132,80
98,115,92
71,227,163
187,32,168
231,32,169
154,19,107
210,93,2
52,113,83
157,48,124
211,157,25
212,209,84
10,50,207
231,160,48
54,150,251
198,18,118
50,214,247
187,250,14
133,102,182
114,13,172
44,151,157
128,141,187
41,105,46
108,180,39
36,5,79
34,165,199
9,156,7
107,184,96
5,107,34
56,200,76
13,5,211
139,84,59
166,161,16
126,161,155
228,0,1
198,184,66
220,167,114
149,23,79
160,92,59
177,134,45
126,5,236
61,55,43
74,157,241
50,94,143
248,216,52
87,139,132
130,120,12
20,58,241
112,99,215
220,37,247
204,9,238
39,37,180
238,27,30
4,138,146
182,72,184
250,229,100
182,8,33
244,48,49
121,92,144
54,135,22
63,230,149
14,182,155
75,155,206
44,14,180
253,244,79
14,172,235
251,73,219
147,220,227
122,50,221
160,231,71
25,118,90
90,92,84
226,150,135
14,175,19
137,190,86
201,198,237
48,193,49
51,100,42
51,88,44
177,82,21
179,108,131
30,111,165
232,77,54
11,221,58
101,93,25
11,58,154
230,84,69
187,92,113
137,156,254
214,254,52
214,122,122
14,241,64
206,96,166
168,198,46
198,1,189
71,81,138
98,63,236
225,185,47
154,145,45
61,120,118
46,42,43
121,179,109
138,132,146
238,220,69
170,50,184
114,155,102
66,49,35
230,198,108
128,212,1
53,38,240
8,59,244
184,143,55
229,6,112
96,181,70
245,146,95
61,83,239
69,194,220
191,156,35
60,106,158
209,196,96
51,60,219
39,170,151
84,137,126
234,51,121
95,90,177
92,87,159
193,40,91
58,45,132
123,197,156
4,213,165
187,5,36
108,201,47
159,135,27
197,157,21
140,121,37
242,234,21
160,246,180
19,114,72
2,178,208
35,201,234
189,204,225
9,55,136
213,141,102
112,196,157
27,79,185
88,115,161
194,44,107
64,196,128
68,1,177
221,57,92
13,94,156
73,117,113
81,188,119
233,30,49
121,89,27
187,180,51
131,150,221
65,124,229
138,195,87
147,220,29
142,149,160
54,214,49
19,159,77
77,45,197
168,178,120
92,123,245
221,76,188
99,18,25
128,91,44
67,205,168
55,17,235
23,214,191
233,71,124
52,73,52
128,153,73
107,9,241
125,127,75
52,201,243
170,221,139
253,135,175
45,123,138
146,240,138
79,194,53
66,76,237
134,59,7
94,247,94
54,72,36
210,103,86
107,45,249
80,86,217
50,95,68
166,247,223
15,49,93
225,46,173
166,50,94
212,159,139
120,97,223
60,21,225
247,16,95
248,63,15
253,206,51
218,228,146
215,55,21
220,91,233
155,182,159
7,19,168
154,223,183
134,250,205
213,113,23
49,188,125
28,110,106
117,92,7
187,242,228
105,234,81
220,42,114
125,148,102
102,172,92
200,26,163
84,172,119
30,233,14
155,253,55
139,44,107
39,86,253
7,173,123
60,157,130
146,61,184
41,239,208
190,202,240
199,122,188
162,100,34
234,37,141
89,213,85
38,92,96
249,76,187
180,46,85
253,189,96
64,34,107
140,174,203
158,27,55
203,175,226
187,102,198
2,171,208
231,237,58
101,196,224
223,227,149
98,115,102
147,27,129
171,191,180
32,33,158
242,176,215
8,201,186
20,160,41
205,175,215
150,95,91
63,124,23
81,56,189
240,181,158
25,106,9
90,9,54
58,222,94
136,199,60
0,224,117
70,17,150
5,187,233
78,80,157
170,94,235
34,222,17
43,55,99
142,101,176
63,57,168
173,24,72
136,205,202
206,221,93
71,27,117
193,243,39
84,221,46
78,158,241
95,39,121
33,103,99
117,134,147
209,159,83
108,114,108
238,145,156
191,249,182
171,247,17
36,204,184
7,233,242
23,71,254
235,140,248
204,157,120
145,182,168
242,0,135
215,156,169
173,179,184
143,94,54
237,201,25
136,190,242
142,12,27
36,15,1
37,159,98
38,65,127
119,191,208
167,37,212
4,159,204
108,47,236
219,164,82
169,1,110
210,56,204
110,240,174
87,236,49
254,41,7
114,119,168
136,65,124
113,193,247
236,153,8
250,110,17
28,215,88
206,2,10
123,2,155
13,69,64
93,185,77
58,77,83
43,36,147
103,133,242
173,203,236
51,223,68
18,180,25
180,12,252
70,115,127
70,235,52
66,0,54
127,116,124
32,68,9
242,89,164
237,100,235
90,92,22
59,44,253
178,31,63
153,32,228
11,210,200
201,24,176
163,157,70
54,60,133
192,79,55
177,207,62
237,90,221
150,167,68
139,85,154
160,154,246
0,169,133
122,30,62
182,87,89
245,68,215
34,30,199
54,243,11
105,74,34
192,20,8
140,243,196
179,245,163
60,32,143
153,131,225
150,97,198
107,41,175
195,32,170
88,110,182
64,223,251
22,104,93
161,162,198
240,120,189
32,208,193
149,165,56
177,93,227
211,58,92
243,186,159
86,186,92
0,22,96
252,161,165
241,5,91
221,118,225
76,248,120
252,19,116
90,58,68
27,173,22
208,125,68
122,83,79
229,42,111
92,30,112
199,9,227
146,239,194
215,179,148
121,175,175
167,230,43
57,62,237
121,48,52
110,144,128
211,215,213
154,248,9
198,110,233
253,208,235
6,179,129
188,241,67
222,173,253
108,196,114
212,144,125
136,228,68
243,98,148
20,159,8
94,167,126
119,223,25
24,168,30
179,225,224
146,79,53
192,149,181
128,75,133
32,44,2
1,76,176
139,97,129
75,138,11
83,178,132
8,83,190
203,27,56
15,247,121
134,108,91
151,187,203
19,41,133
244,11,34
197,203,127
63,155,66
217,245,209
215,206,25
126,134,165
8,94,152
173,79,81
111,91,165
38,167,150
105,39,118
66,215,176
18,84,192
219,108,13
50,17,143
26,139,77
184,236,93
227,102,17
100,49,51
246,14,102
177,149,8
147,129,227
118,20,126
126,108,162
113,181,44
211,169,134
182,163,53
69,183,75
182,122,111
200,53,142
205,100,146
154,94,21
71,198,130
194,34,191
172,179,241
191,241,23
29,13,213
231,237,227
214,101,37
67,200,42
147,157,7
244,223,100
241,158,104
189,150,249
92,155,30
251,57,72
186,208,88
102,163,117
191,217,116
11,114,2
6,137,154
92,85,249
21,162,123
144,246,92
43,143,47
41,44,83
136,175,193
87,141,61
48,67,112
95,0,169
223,109,7
93,0,241
41,51,132
179,18,252
185,130,194
248,4,251
6,30,190
191,83,243
176,79,205
250,16,137
112,0,108
103,108,86
31,51,2
145,14,105
209,222,26
79,106,10
188,112,6
145,46,223
173,69,177
145,185,42
0,34,107
136,209,47
146,173,230
217,11,67
143,11,101
28,223,33
169,93,215
4,92,140
135,5,3
26,235,218
20,83,195
226,156,233
137,84,67
181,119,57
82,90,181
211,229,0
138,38,111
112,137,88
178,179,110
109,32,116
170,211,87
161,235,186
1,248,103
16,200,63
191,69,120
123,87,250
106,248,0
131,31,19
199,75,107
1,209,25
79,127,101
9,224,208
92,184,192
111,93,209
32,235,138
179,78,17
169,31,35
14,248,231
115,134,119
71,94,166
67,86,219
71,0,37
40,116,105
187,231,198
192,16,89
208,122,239
122,95,41
26,186,58
250,16,202
248,229,108
158,19,152
211,176,61
199,34,75
62,9,34
42,121,14
106,173,105
62,248,122
243,75,20
152,173,231
4,219,236
120,90,240
254,128,68
61,180,25
189,93,19
120,7,172
74,230,237
26,225,30
218,238,241
158,0,109
57,33,134
8,96,58
105,111,84
122,175,28
228,249,125
129,55,142
240,71,90
176,243,199
109,138,151
163,242,197
223,179,44
94,88,118
238,140,30
122,5,131
30,20,13
160,209,50
254,178,42
100,242,17
109,124,34
228,157,231
225,111,45
24,184,57
139,181,39
213,161,1
68,237,3
76,1,191
93,129,96
233,85,189
31,91,218
99,63,79
92,28,250
144,232,201
0,10,16
81,140,107
135,126,18
221,126,144
168,22,41
179,54,46
49,189,52
161,52,64
42,220,199
159,219,13
188,106,209
211,132,151
95,206,22
89,47,85
106,57,157
98,18,162
175,247,171
200,17,252
70,135,189
155,228,128
254,178,148
27,32,252
212,142,240
245,175,136
244,94,187
114,26,39
101,126,64
195,64,246
19,106,137
1,133,154
1,177,119
219,156,49
35,52,21
147,202,108
75,135,86
250,52,136
37,89,125
102,99,49
234,178,39
152,95,218
170,98,19
153,116,167
24,10,26
87,66,69
141,109,153
64,55,15
15,145,106
108,46,18
225,11,170
151,52,177
212,106,242
246,75,232
60,220,46
175,197,57
35,65,225
250,129,169
9,6,192
188,13,174
4,241,166
242,203,67
185,233,220
12,138,71
85,2,193
139,250,195
19,84,91
7,9,37
61,115,157
225,223,80
37,47,237
235,126,216
119,225,249
211,107,207
225,39,179
62,28,122
121,196,241
87,133,128
187,248,139
4,180,58
129,12,131
219,111,14
69,89,137
60,222,199
227,168,37
45,89,13
12,54,20
76,108,251
8,120,246
189,131,110
10,65,97
99,178,186
108,106,159
147,211,11
205,107,68
27,57,170
33,80,214
124,148,112
136,176,19
230,125,165
183,235,237
67,6,206
70,243,233
65,122,147
119,133,237
67,107,12
161,7,146
132,239,162
171,208,221
90,105,55
19,29,212
106,162,218
186,87,155
73,158,133
175,133,165
142,216,220
155,6,168
170,241,33
155,140,65
169,95,217
216,33,197
12,40,252
130,224,205
224,167,232
212,214,125
41,119,119
180,137,182
208,136,59
43,2,24
251,97,86
221,98,47
101,39,104
26,251,216
24,81,11
198,134,214
103,153,234
248,129,45
37,139,147
87,222,174
236,101,234
102,118,249
232,189,168
59,11,150
215,215,79
29,82,224
242,75,10
244,44,157
140,80,79
60,113,188
156,161,102
49,230,224
218,242,215
7,146,206
174,58,69
112,87,173
57,132,153
235,87,98
48,241,118
63,11,136
33,146,230
10,119,200
120,20,45
165,119,182
67,103,66
136,151,139
81,225,224
205,90,96
33,207,227
224,126,225
133,227,178
207,176,38
218,224,184
216,106,92
246,223,230
70,228,23
195,149,203
114,10,70
242,73,188
144,232,73
37,214,244
34,160,217
30,234,137
76,134,234
87,72,151
40,103,83
95,16,253
87,35,89
191,209,100
25,58,135
14,47,50
194,97,190
222,118,83
127,184,95
176,90,236
150,207,179
27,87,199
64,60,247
63,225,33
194,96,173
98,162,154
173,156,77
82,82,221
110,224,28
126,74,78
231,2,19
252,22,252
238,48,150
207,183,241
119,232,72
165,182,198
183,38,105
68,188,15
58,173,191
166,64,155
139,111,119
143,51,88
200,128,231
119,163,106
53,47,245
117,43,245
192,205,38
94,190,40
125,9,142
71,200,83
129,205,72
136,69,251
109,4,195
82,89,139
230,254,233
184,16,229
214,79,232
220,193,101
56,98,204
64,41,221
208,203,67
52,73,244
227,82,28
6,63,144
73,188,155
63,158,46
5,3,14
180,85,5
144,99,178
129,144,114
104,243,210
140,46,250
176,50,223
80,220,113
101,69,79
195,188,80
82,163,249
50,216,228
90,172,232
135,179,94
250,136,230
8,169,96
166,210,117
67,39,242
102,82,106
206,162,153
68,81,112
196,250,107
2,20,21
15,122,203
50,165,35
31,242,245
237,118,229
171,5,11
178,146,199
91,143,76
61,71,249
194,86,249
173,48,72
132,22,214
37,34,24
57,112,46
88,134,34
142,105,245
201,18,203
116,41,137
77,225,254
129,201,69
144,253,250
110,148,112
151,55,43
139,54,69
29,81,122
210,88,101
16,89,100
228,23,94
124,90,79
42,91,248
157,237,185
250,71,81
47,145,242
182,167,13
118,254,9
88,129,190
243,252,67
234,104,215
168,19,166
111,33,11
22,237,193
41,91,14
205,56,224
116,185,149
156,47,34
246,126,237
59,12,68
13,57,162
220,39,212
198,122,253
83,194,230
36,99,184
129,45,128
100,179,181
24,88,245
153,110,127
126,208,44
126,102,84
39,187,216
3,174,76
202,80,37
4,154,60
195,83,253
106,141,243
89,9,7
154,5,151
83,208,216
135,74,181
181,169,112
114,133,169
64,122,40
218,14,87
76,1,196
106,117,100
71,119,104
100,179,216
238,215,158
17,217,19
228,155,170
173,210,86
102,245,119
31,229,210
251,35,36
6,134,186
147,36,147
3,132,45
198,36,43
149,132,209
36,158,242
149,89,96
4,235,244
244,26,100
54,45,120
9,167,207
219,115,208
208,206,13
122,122,61
185,236,179
6,245,7
136,86,196
27,240,76
97,58,154
173,10,238
221,61,38
231,182,166
94,228,230
114,15,10
174,17,219
7,67,140
127,41,226
64,11,154
102,229,166
23,84,96
11,11,200
165,108,66
28,56,236
124,43,57
125,235,135
186,176,162
66,79,71
144,157,73
200,234,62
244,171,198
245,213,145
60,158,123
151,47,84
252,188,179
114,104,21
247,214,92
185,209,239
170,204,251
55,69,9
194,136,206
62,168,178
78,160,181
157,195,18
189,236,200
114,29,110
15,234,28
216,16,56
83,203,57
162,200,25
155,244,197
28,158,168
27,78,183
113,96,118
190,83,231
146,215,65
217,185,53
163,171,7
163,225,208
202,49,104
64,105,236
90,53,176
168,187,43
236,104,215
177,80,80
24,182,50
111,138,177
41,62,17
152,218,178
229,125,72
107,56,153
49,131,129
182,108,82
241,227,226
13,187,7
177,123,138
144,22,131
227,26,121
71,138,128
176,65,169
83,192,127
189,26,179
219,78,253
154,59,60
83,68,235
71,78,32
156,64,69
232,138,185
214,128,108
17,117,214
2,73,108
154,239,60
50,183,85
196,71,66
33,66,21
91,171,226
214,217,76
185,184,99
242,251,44
60,92,253
195,35,50
182,149,130
87,195,214
27,250,218
210,186,32
215,1,32
13,77,77
15,46,192
98,202,29
239,188,72
161,114,27
245,9,216
54,170,151
210,144,143
86,94,94
7,237,210
43,249,19
6,169,186
243,236,191
43,242,205
151,82,158
168,77,240
98,98,252
245,88,188
164,179,53
151,68,49
204,56,230
147,98,23
228,76,237
85,53,229
56,226,140
43,119,50
55,232,22
115,200,7
174,49,220
142,14,95
234,51,200
28,189,229
68,207,244
11,190,158
168,183,249
64,149,239
238,133,50
252,180,109
179,149,228
58,75,60
245,169,35
29,118,253
39,145,26
53,177,25
49,63,147
32,157,136
132,9,154
18,140,254
114,126,49
164,114,159
244,178,49
111,8,108
199,14,75
189,179,191
58,88,154
70,135,32
150,231,231
176,92,64
55,241,28
238,245,155
145,76,193
132,117,34
208,106,141
111,93,181
220,62,152
74,199,17
118,202,61
219,90,217
233,116,52
173,193,120
249,234,220
56,30,253
54,119,138
76,145,143
238,142,242
10,70,202
75,28,214
190,117,22
209,19,175
243,67,206
213,233,122
78,106,153
254,79,109
22,175,101
89,60,195
33,171,214
100,5,240
55,72,242
172,156,80
50,215,243
162,115,215
224,102,69
224,158,198
95,164,16
141,37,81
79,28,84
135,44,165
147,102,207
109,179,44
84,127,15
25,116,236
249,239,252
194,178,89
134,250,41
214,133,118
76,148,140
193,185,184
238,99,234
111,183,145
131,155,184
246,143,196
92,89,28
239,46,248
148,163,245
248,169,30
191,114,45
131,127,140
12,33,47
113,240,226
27,252,27
152,24,215
159,149,152
68,217,106
83,89,106
29,248,233
11,138,98
135,38,240
30,84,0
163,199,121
64,234,155
70,229,138
6,54,32
226,239,82
137,50,55
154,61,51
47,104,136
233,108,52
226,175,103
59,178,230
202,66,163
130,122,81
245,161,194
33,30,109
15,244,187
200,34,175
121,162,253
91,152,101
198,97,170
62,134,163
5,152,128
225,89,202
114,61,110
180,147,37
152,101,4
222,36,249
219,224,51
141,36,209
89,43,176
55,116,163
216,234,233
200,134,30
51,135,4
158,38,228
76,221,254
250,193,226
7,136,99
1,245,46
45,59,93
226,28,10
170,44,56
94,218,119
35,200,110
54,184,219
91,40,160
39,118,84
184,76,30
187,35,231
21,88,214
144,50,235
244,99,165
157,158,117
183,235,34
48,91,211
50,26,143
50,176,43
171,231,28
77,150,102
40,254,133
128,83,6
126,202,102
91,191,108
167,228,170
91,187,118
98,57,69
163,36,141
225,122,107
169,227,102
144,48,6
159,15,203
114,196,185
0,101,17
34,184,37
31,121,169
201,34,197
13,252,179
74,65,252
71,141,201
109,8,205
70,8,5
105,82,141
88,66,113
182,242,120
187,193,110
182,46,160
18,29,213
34,249,205
211,29,137
147,104,6
247,49,1
206,118,127
54,73,2
30,229,94
206,140,51
220,151,213
116,207,127
100,246,134
172,95,254
50,43,181
165,176,182
124,150,102
223,122,37
52,16,219
180,28,180
219,70,193
207,27,75
152,18,29
198,71,48
16,113,121
209,192,51
8,229,56
171,99,17
9,56,245
56,226,247
5,189,166
147,174,221
206,147,108
147,238,63
52,33,136
46,89,50
76,242,33
232,109,135
142,81,233
122,7,4
216,121,119
199,28,211
1,55,24
55,48,37
96,29,217
151,5,144
224,187,142
113,4,88
37,211,229
24,77,112
29,112,91
214,79,9
176,217,116
46,3,22
9,227,106
211,230,36
99,145,36
40,130,140
238,0,83
123,250,114
194,189,59
70,23,99
205,187,116
117,31,140
11,172,239
226,105,92
